source_row_id,latitude,longitude,lat_grid,lon_grid,acq_date,acq_time,acq_datetime,confidence_raw,satellite,instrument,daynight,osm_query_status,in_mainland_india,frp,confidence,historical_count,historical_frp_mean,historical_frp_max,persistence_days,industrial_distance,residential_distance,road_distance,frp_zscore,persistence_ratio,has_baseline,bright_ti4,bright_ti5,brightness_difference,scan,track,is_night,hour,day_of_week,near_industrial,near_agriculture,near_forest,near_residential,near_commercial,osm_queried
228,8.55556,80.72779,8.56,80.73,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.63,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.95,304.43,36.51999999999998,0.4,0.37,0,8,5,0,0,0,0,0,0
229,8.56221,80.65617,8.56,80.66,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,6.85,0,0.0,0.0,0.0,0.0,,,,,0.0,False,333.48,300.93,32.55000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0
230,8.56501,80.8385,8.57,80.84,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.76,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.37,303.22,31.149999999999977,0.4,0.37,0,8,5,0,0,0,0,0,0
231,8.566,80.589,8.57,80.59,2026-09-05,813,2026-09-05 08:13:00,l,N,VIIRS,D,not_queried,True,5.11,1,1.0,4.19,4.19,1.0,,,,,1.0,True,332.44,303.65,28.79000000000002,0.4,0.37,0,8,5,0,0,0,0,0,0
232,8.56992,80.77787,8.57,80.78,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,7.86,0,1.0,6.43,6.43,1.0,,,,,1.0,True,339.49,305.56,33.93000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0
233,8.58073,80.36644,8.58,80.37,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.71,0,0.0,0.0,0.0,0.0,,,,,0.0,False,349.09,303.15,45.94,0.39,0.36,0,8,5,0,0,0,0,0,0
234,8.58355,80.36236,8.58,80.36,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.71,0,0.0,0.0,0.0,0.0,,,,,0.0,False,345.95,304.31,41.639999999999986,0.39,0.36,0,8,5,0,0,0,0,0,0
235,8.58409,80.36593,8.58,80.37,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.71,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.15,302.31,34.839999999999975,0.39,0.36,0,8,5,0,0,0,0,0,0
236,8.59053,80.52262,8.59,80.52,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.17,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.86,298.77,38.09000000000003,0.4,0.37,0,8,5,0,0,0,0,0,0
237,8.59385,80.63658,8.59,80.64,2026-09-05,813,2026-09-05 08:13:00,l,N,VIIRS,D,not_queried,True,3.56,1,0.0,0.0,0.0,0.0,,,,,0.0,False,331.01,303.04,27.96999999999997,0.4,0.37,0,8,5,0,0,0,0,0,0
238,8.6058,80.83237,8.61,80.83,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,7.64,0,0.0,0.0,0.0,0.0,,,,,0.0,False,342.45,303.81,38.639999999999986,0.4,0.37,0,8,5,0,0,0,0,0,0
239,8.60616,80.9755,8.61,80.98,2026-09-05,813,2026-09-05 08:13:00,l,N,VIIRS,D,not_queried,True,3.01,1,0.0,0.0,0.0,0.0,,,,,0.0,False,330.57,301.46,29.110000000000014,0.41,0.37,0,8,5,0,0,0,0,0,0
240,8.60958,80.975,8.61,80.97,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,5.7,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.34,301.49,34.849999999999966,0.41,0.37,0,8,5,0,0,0,0,0,0
241,8.61067,80.48598,8.61,80.49,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.91,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.4,301.77,36.629999999999995,0.4,0.37,0,8,5,0,0,0,0,0,0
242,8.6112,80.48957,8.61,80.49,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,14.4,0,0.0,0.0,0.0,0.0,,,,,0.0,False,343.23,301.13,42.10000000000002,0.4,0.37,0,8,5,0,0,0,0,0,0
243,8.62532,81.01054,8.63,81.01,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,5.17,0,1.0,5.65,5.65,1.0,,,,,1.0,True,338.0,302.51,35.49000000000001,0.41,0.37,0,8,5,0,0,0,0,0,0
244,8.62896,80.51635,8.63,80.52,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.29,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.33,301.47,35.85999999999996,0.4,0.37,0,8,5,0,0,0,0,0,0
245,8.6293,81.01375,8.63,81.01,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.46,0,1.0,5.65,5.65,1.0,,,,,1.0,True,341.11,304.13,36.98000000000002,0.41,0.37,0,8,5,0,0,0,0,0,0
246,8.6294,80.99097,8.63,80.99,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,6.7,0,0.0,0.0,0.0,0.0,,,,,0.0,False,343.53,301.39,42.139999999999986,0.41,0.37,0,8,5,0,0,0,0,0,0
247,8.6295,80.51996,8.63,80.52,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.29,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.94,302.06,36.879999999999995,0.4,0.37,0,8,5,0,0,0,0,0,0
248,8.62985,81.01746,8.63,81.02,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.34,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.55,302.48,35.06999999999999,0.41,0.37,0,8,5,0,0,0,0,0,0
249,8.63106,81.0021,8.63,81.0,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,2.32,0,1.0,5.65,5.65,1.0,,,,,1.0,True,331.86,299.94,31.920000000000016,0.41,0.37,0,8,5,0,0,0,0,0,0
250,8.63271,81.01324,8.63,81.01,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.46,0,1.0,5.65,5.65,1.0,,,,,1.0,True,339.57,302.05,37.51999999999998,0.41,0.37,0,8,5,0,0,0,0,0,0
251,8.63327,81.01696,8.63,81.02,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.34,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.19,303.36,32.829999999999984,0.41,0.37,0,8,5,0,0,0,0,0,0
252,8.63503,81.0053,8.64,81.01,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.32,0,1.0,5.52,5.52,1.0,,,,,1.0,True,342.41,302.69,39.72000000000003,0.41,0.37,0,8,5,0,0,0,0,0,0
253,8.64641,80.33406,8.65,80.33,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.67,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.54,304.27,33.27000000000004,0.39,0.36,0,8,5,0,0,0,0,0,0
254,8.65036,80.87457,8.65,80.87,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.64,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.34,302.33,35.00999999999999,0.41,0.37,0,8,5,0,0,0,0,0,0
255,8.65211,80.86302,8.65,80.86,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,7.2,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.41,302.27,36.14000000000004,0.4,0.37,0,8,5,0,0,0,0,0,0
256,8.65376,80.87405,8.65,80.87,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.64,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.87,302.59,35.28000000000003,0.41,0.37,0,8,5,0,0,0,0,0,0
257,8.65415,81.06326,8.65,81.06,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,2.47,0,0.0,0.0,0.0,0.0,,,,,0.0,False,332.61,299.93,32.68000000000001,0.41,0.37,0,8,5,0,0,0,0,0,0
258,8.6632,80.51487,8.66,80.51,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,17.0,0,2.0,9.905,11.33,1.0,,,,3.520647447381443,1.0,True,341.21,304.31,36.89999999999998,0.4,0.37,0,8,5,0,0,0,0,0,0
259,8.66455,80.47787,8.66,80.48,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.69,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.72,302.74,33.98000000000002,0.4,0.37,0,8,5,0,0,0,0,0,0
260,8.67016,80.84117,8.67,80.84,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,8.18,0,0.0,0.0,0.0,0.0,,,,,0.0,False,344.29,304.42,39.870000000000005,0.4,0.37,0,8,5,0,0,0,0,0,0
261,8.67071,80.84486,8.67,80.84,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,22.92,0,0.0,0.0,0.0,0.0,,,,,0.0,False,344.37,309.23,35.139999999999986,0.4,0.37,0,8,5,0,0,0,0,0,0
262,8.67411,80.84435,8.67,80.84,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,22.92,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.37,301.73,35.639999999999986,0.4,0.37,0,8,5,0,0,0,0,0,0
263,8.67725,80.70167,8.68,80.7,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.66,0,0.0,0.0,0.0,0.0,,,,,0.0,False,330.89,298.98,31.909999999999968,0.4,0.37,0,8,5,0,0,0,0,0,0
264,8.68765,80.35707,8.69,80.36,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,14.63,0,0.0,0.0,0.0,0.0,,,,,0.0,False,352.26,306.49,45.76999999999998,0.39,0.36,0,8,5,0,0,0,0,0,0
265,8.69047,80.353,8.69,80.35,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,14.63,0,6.0,13.336666666666668,24.8,3.0,,,,0.124075295928065,0.062,True,335.52,303.33,32.19,0.39,0.36,0,8,5,0,0,0,0,0,0
266,8.69101,80.35657,8.69,80.36,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,14.63,0,0.0,0.0,0.0,0.0,,,,,0.0,False,347.26,302.46,44.80000000000001,0.39,0.36,0,8,5,0,0,0,0,0,0
267,8.69288,81.01921,8.69,81.02,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,6.12,0,1.0,4.45,4.45,1.0,,,,,1.0,True,343.85,303.52,40.33000000000004,0.41,0.37,0,8,5,0,0,0,0,0,0
268,8.69343,81.02293,8.69,81.02,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,8.56,0,1.0,4.45,4.45,1.0,,,,,1.0,True,353.24,302.62,50.620000000000005,0.41,0.37,0,8,5,0,0,0,0,0,0
269,8.69478,80.7962,8.69,80.8,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,6.67,0,0.0,0.0,0.0,0.0,,,,,0.0,False,344.17,301.47,42.69999999999999,0.4,0.37,0,8,5,0,0,0,0,0,0
270,8.6963,81.01871,8.7,81.02,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,14.61,0,0.0,0.0,0.0,0.0,,,,,0.0,False,348.54,304.43,44.110000000000014,0.41,0.37,0,8,5,0,0,0,0,0,0
271,8.69685,81.02242,8.7,81.02,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,34.68,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.25,305.6,35.64999999999998,0.41,0.37,0,8,5,0,0,0,0,0,0
272,8.69899,80.28534,8.7,80.29,2026-09-05,813,2026-09-05 08:13:00,l,N,VIIRS,D,not_queried,True,2.41,1,0.0,0.0,0.0,0.0,,,,,0.0,False,330.9,301.1,29.799999999999955,0.39,0.36,0,8,5,0,0,0,0,0,0
273,8.70245,81.13233,8.7,81.13,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.03,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.37,303.9,31.470000000000027,0.41,0.37,0,8,5,0,0,0,0,0,0
274,8.70351,80.85501,8.7,80.86,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,6.71,0,1.0,7.89,7.89,1.0,,,,,1.0,True,342.1,304.44,37.660000000000025,0.41,0.37,0,8,5,0,0,0,0,0,0
275,8.70406,80.85869,8.7,80.86,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,6.71,0,1.0,7.89,7.89,1.0,,,,,1.0,True,337.27,302.59,34.68000000000001,0.41,0.37,0,8,5,0,0,0,0,0,0
276,8.72964,80.96056,8.73,80.96,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.93,0,0.0,0.0,0.0,0.0,,,,,0.0,False,332.41,298.84,33.57000000000005,0.41,0.37,0,8,5,0,0,0,0,0,0
277,8.74935,80.53083,8.75,80.53,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,7.94,0,0.0,0.0,0.0,0.0,,,,,0.0,False,352.09,302.01,50.079999999999984,0.4,0.37,0,8,5,0,0,0,0,0,0
278,8.75043,80.53805,8.75,80.54,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.26,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.35,301.87,36.48000000000002,0.4,0.37,0,8,5,0,0,0,0,0,0
279,8.75096,80.54166,8.75,80.54,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.52,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.99,301.44,33.55000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0
280,8.75219,80.52672,8.75,80.53,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,1.71,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.61,294.41,42.19999999999999,0.4,0.37,0,8,5,0,0,0,0,0,0
281,8.75273,80.53033,8.75,80.53,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,1.71,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.04,300.96,34.08000000000004,0.4,0.37,0,8,5,0,0,0,0,0,0
282,8.76241,78.10452,8.76,78.1,2026-09-05,813,2026-09-05 08:13:00,l,N,VIIRS,D,not_queried,True,2.68,1,0.0,0.0,0.0,0.0,,,,,0.0,False,333.26,302.74,30.519999999999982,0.39,0.36,0,8,5,0,0,0,0,0,0
283,8.76995,80.10387,8.77,80.1,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.48,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.67,303.09,34.58000000000004,0.39,0.36,0,8,5,0,0,0,0,0,0
284,8.79525,80.56088,8.8,80.56,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.55,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.1,302.86,35.24000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0
285,8.7973,80.39112,8.8,80.39,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,5.15,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.46,301.83,34.629999999999995,0.4,0.37,0,8,5,0,0,0,0,0,0
286,8.79784,80.39472,8.8,80.39,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,6.19,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.65,303.53,35.120000000000005,0.4,0.37,0,8,5,0,0,0,0,0,0
287,8.80806,80.99785,8.81,81.0,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,9.27,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.45,303.68,36.76999999999998,0.41,0.37,0,8,5,0,0,0,0,0,0
288,8.8086,81.00157,8.81,81.0,2026-09-05,813,2026-09-05 08:13:00,h,N,VIIRS,D,not_queried,True,9.27,2,0.0,0.0,0.0,0.0,,,,,0.0,False,367.0,306.04,60.95999999999998,0.41,0.37,0,8,5,0,0,0,0,0,0
289,8.81116,80.85354,8.81,80.85,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.45,0,1.0,2.95,2.95,1.0,,,,,1.0,True,343.29,301.96,41.33000000000004,0.41,0.37,0,8,5,0,0,0,0,0,0
290,8.81148,80.57696,8.81,80.58,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,6.13,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.95,302.34,34.610000000000014,0.4,0.37,0,8,5,0,0,0,0,0,0
291,8.81203,81.00107,8.81,81.0,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,9.27,0,0.0,0.0,0.0,0.0,,,,,0.0,False,350.11,302.67,47.44,0.41,0.37,0,8,5,0,0,0,0,0,0
292,8.8223,80.99955,8.82,81.0,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,5.32,0,0.0,0.0,0.0,0.0,,,,,0.0,False,343.31,302.17,41.139999999999986,0.41,0.37,0,8,5,0,0,0,0,0,0
293,8.83201,80.99429,8.83,80.99,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.73,0,0.0,0.0,0.0,0.0,,,,,0.0,False,334.29,300.99,33.30000000000001,0.41,0.37,0,8,5,0,0,0,0,0,0
294,8.83324,80.86153,8.83,80.86,2026-09-05,813,2026-09-05 08:13:00,l,N,VIIRS,D,not_queried,True,3.26,1,0.0,0.0,0.0,0.0,,,,,0.0,False,333.62,303.95,29.670000000000016,0.41,0.37,0,8,5,0,0,0,0,0,0
295,8.83489,80.47026,8.83,80.47,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,5.31,0,0.0,0.0,0.0,0.0,,,,,0.0,False,342.51,296.82,45.69,0.4,0.37,0,8,5,0,0,0,0,0,0
296,8.83842,80.44763,8.84,80.45,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.07,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.37,301.57,34.80000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0
297,8.85021,80.74253,8.85,80.74,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,7.86,0,0.0,0.0,0.0,0.0,,,,,0.0,False,342.85,296.95,45.900000000000034,0.4,0.37,0,8,5,0,0,0,0,0,0
298,8.85206,80.33175,8.85,80.33,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,13.35,0,0.0,0.0,0.0,0.0,,,,,0.0,False,342.91,301.04,41.870000000000005,0.39,0.37,0,8,5,0,0,0,0,0,0
299,8.85361,80.74201,8.85,80.74,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,14.2,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.82,302.32,39.5,0.4,0.37,0,8,5,0,0,0,0,0,0
300,8.8651,80.74441,8.87,80.74,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,2.97,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.98,304.68,34.30000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0
301,8.88087,80.66352,8.88,80.66,2026-09-05,813,2026-09-05 08:13:00,l,N,VIIRS,D,not_queried,True,6.01,1,0.0,0.0,0.0,0.0,,,,,0.0,False,330.16,302.42,27.74000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0
302,8.88978,80.86481,8.89,80.86,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.77,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.51,304.13,31.379999999999995,0.41,0.37,0,8,5,0,0,0,0,0,0
303,8.91298,80.88026,8.91,80.88,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,ok,True,19.97,0,0.0,0.0,0.0,0.0,,,,,0.0,False,351.7,304.44,47.25999999999999,0.41,0.37,0,8,5,0,0,0,0,0,1
304,8.91352,80.88396,8.91,80.88,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,ok,True,10.26,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.46,300.59,37.870000000000005,0.41,0.37,0,8,5,0,0,0,0,0,1
305,8.91912,80.68765,8.92,80.69,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,9.06,0,1.0,5.85,5.85,1.0,,,,,1.0,True,344.67,301.96,42.710000000000036,0.4,0.37,0,8,5,0,0,0,0,0,0
306,8.91925,80.87554,8.92,80.88,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.03,0,0.0,0.0,0.0,0.0,,,,,0.0,False,348.17,295.98,52.19,0.41,0.37,0,8,5,0,0,0,0,0,0
307,8.92369,80.78816,8.92,80.79,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,1.96,0,0.0,0.0,0.0,0.0,,,,,0.0,False,330.56,299.7,30.860000000000014,0.4,0.37,0,8,5,0,0,0,0,0,0
308,8.92709,80.78766,8.93,80.79,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.77,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.19,300.72,35.46999999999997,0.4,0.37,0,8,5,0,0,0,0,0,0
309,8.94015,80.78194,8.94,80.78,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,6.32,0,0.0,0.0,0.0,0.0,,,,,0.0,False,338.48,303.37,35.110000000000014,0.4,0.37,0,8,5,0,0,0,0,0,0
310,8.943,80.77776,8.94,80.78,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,5.79,0,0.0,0.0,0.0,0.0,,,,,0.0,False,341.99,304.13,37.860000000000014,0.4,0.37,0,8,5,0,0,0,0,0,0
311,8.94302,80.8947,8.94,80.89,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,5.07,0,0.0,0.0,0.0,0.0,,,,,0.0,False,339.6,303.37,36.23000000000002,0.41,0.37,0,8,5,0,0,0,0,0,0
312,8.94314,80.37978,8.94,80.38,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,5.81,0,1.0,2.58,2.58,1.0,,,,,1.0,True,346.45,302.05,44.39999999999998,0.4,0.37,0,8,5,0,0,0,0,0,0
313,8.94355,80.78143,8.94,80.78,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,6.32,0,0.0,0.0,0.0,0.0,,,,,0.0,False,354.27,304.16,50.10999999999996,0.4,0.37,0,8,5,0,0,0,0,0,0
314,8.95551,80.76838,8.96,80.77,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.13,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.4,303.36,37.039999999999964,0.4,0.37,0,8,5,0,0,0,0,0,0
315,8.95918,80.58051,8.96,80.58,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,ok,True,20.83,0,0.0,0.0,0.0,0.0,,,,,0.0,False,345.88,304.91,40.96999999999997,0.4,0.37,0,8,5,0,1,0,0,0,1
316,8.96129,80.87682,8.96,80.88,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.8,0,0.0,0.0,0.0,0.0,,,,,0.0,False,335.18,303.6,31.579999999999984,0.41,0.37,0,8,5,0,0,0,0,0,0
317,8.96636,80.88741,8.97,80.89,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.81,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.97,301.33,39.64000000000004,0.41,0.37,0,8,5,0,0,0,0,0,0
318,8.99586,80.6644,9.0,80.66,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,10.73,0,0.0,0.0,0.0,0.0,,,,,0.0,False,339.29,297.92,41.370000000000005,0.4,0.37,0,8,5,0,0,0,0,0,0
319,9.00062,80.81387,9.0,80.81,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,5.24,0,0.0,0.0,0.0,0.0,,,,,0.0,False,350.01,302.17,47.839999999999975,0.41,0.37,0,8,5,0,0,0,0,0,0
320,9.04103,80.44921,9.04,80.45,2026-09-05,813,2026-09-05 08:13:00,l,N,VIIRS,D,not_queried,True,5.52,1,1.0,19.68,19.68,1.0,,,,,1.0,True,332.04,305.66,26.379999999999995,0.4,0.37,0,8,5,0,0,0,0,0,0
321,9.07612,80.40704,9.08,80.41,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,2.15,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.87,302.41,34.45999999999998,0.4,0.37,0,8,5,0,0,0,0,0,0
322,9.07853,80.46942,9.08,80.47,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.71,0,1.0,1.79,1.79,1.0,,,,,1.0,True,342.27,299.85,42.41999999999996,0.4,0.37,0,8,5,0,0,0,0,0,0
323,9.21617,80.32276,9.22,80.32,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,2.46,0,0.0,0.0,0.0,0.0,,,,,0.0,False,331.28,300.66,30.619999999999948,0.4,0.37,0,8,5,0,0,0,0,0,0
324,9.22275,80.66697,9.22,80.67,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.32,0,0.0,0.0,0.0,0.0,,,,,0.0,False,336.31,302.88,33.43000000000001,0.4,0.37,0,8,5,0,0,0,0,0,0
325,9.30931,78.79927,9.31,78.8,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.62,0,0.0,0.0,0.0,0.0,,,,,0.0,False,340.57,302.17,38.39999999999998,0.38,0.36,0,8,5,0,0,0,0,0,0
326,9.33446,77.69536,9.33,77.7,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,7.2,0,0.0,0.0,0.0,0.0,,,,,0.0,False,346.22,307.87,38.35000000000002,0.4,0.37,0,8,5,0,0,0,0,0,0
327,9.38173,80.51563,9.38,80.52,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.37,0,0.0,0.0,0.0,0.0,,,,,0.0,False,339.27,301.01,38.25999999999999,0.4,0.37,0,8,5,0,0,0,0,0,0
328,9.39164,80.4658,9.39,80.47,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,3.04,0,0.0,0.0,0.0,0.0,,,,,0.0,False,337.53,301.81,35.71999999999997,0.4,0.37,0,8,5,0,0,0,0,0,0
329,9.39375,78.88885,9.39,78.89,2026-09-05,813,2026-09-05 08:13:00,n,N,VIIRS,D,not_queried,True,4.57,0,1.0,6.1,6.1,1.0,,,,,1.0,True,340.06,303.67,36.389999999999986,0.38,0.36,0,8,5,0,0,0,0,0,0
