source_row_id,latitude,longitude,acq_datetime,frp,confidence,historical_count,historical_frp_mean,historical_frp_max,persistence_days,industrial_distance,residential_distance,road_distance,frp_zscore,persistence_ratio,near_industrial,near_agriculture,near_forest,near_residential,near_commercial,osm_queried,label
890,21.92246,83.34988,2026-09-06 20:27:00,0.49,0,10.0,2.214,3.45,5.0,804.4,1012.8,,-2.625671648680479,0.122,1,0,0,1,0,1,
891,21.9833,83.23293,2026-09-06 20:27:00,2.01,0,2.0,1.085,1.54,1.0,,,,1.4375247749396842,1.0,0,0,0,0,0,0,
892,21.98676,83.2336,2026-09-06 20:27:00,1.27,0,1.0,1.58,1.58,1.0,,,,,1.0,0,0,0,0,0,0,
893,22.00373,82.67131,2026-09-06 20:27:00,1.15,0,4.0,1.7325,1.93,4.0,,,,-2.676687832226192,0.095,0,0,0,0,0,0,
894,22.00439,82.6674,2026-09-06 20:27:00,1.15,0,4.0,1.7325,1.93,4.0,,,,-2.676687832226192,0.095,0,0,0,0,0,0,
895,22.31718,82.55957,2026-09-06 20:27:00,2.02,0,5.0,1.63,1.88,3.0,,,,2.0569093847245714,0.5,0,0,0,0,0,1,
896,22.33014,82.60641,2026-09-06 20:27:00,2.5,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
897,22.357,82.30401,2026-09-06 20:27:00,2.32,0,19.0,2.906842105263158,7.52,6.0,,,,-0.3836279050827648,0.14,0,0,0,0,0,0,
898,22.35765,82.30017,2026-09-06 20:27:00,2.32,0,19.0,2.906842105263158,7.52,6.0,,,,-0.3836279050827648,0.14,0,0,0,0,0,0,
899,22.361,82.30081,2026-09-06 20:27:00,2.32,0,19.0,2.906842105263158,7.52,6.0,,,,-0.3836279050827648,0.14,0,0,0,0,0,0,
900,23.16375,82.34019,2026-09-06 20:27:00,2.14,0,1.0,1.72,1.72,1.0,,,,,1.0,0,0,0,0,0,0,
901,23.16438,82.33635,2026-09-06 20:27:00,2.38,0,1.0,1.72,1.72,1.0,,,,,1.0,0,0,0,0,0,0,
902,23.16645,82.34466,2026-09-06 20:27:00,1.89,0,10.0,1.341,3.73,7.0,,,,0.6013797233905672,0.241,0,0,0,0,0,0,
903,23.16709,82.34083,2026-09-06 20:27:00,1.89,0,10.0,1.341,3.73,7.0,,,,0.6013797233905672,0.241,0,0,0,0,0,0,
904,24.16126,82.56416,2026-09-06 20:27:00,1.43,0,1.0,0.96,0.96,1.0,,,,,1.0,0,0,0,0,0,0,
905,24.18234,82.64417,2026-09-06 20:27:00,0.65,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
906,24.18309,82.66032,2026-09-06 20:27:00,0.99,0,2.0,1.065,1.21,2.0,,,,-0.3657448868206279,1.0,0,0,0,0,0,0,
907,24.19806,82.71532,2026-09-06 20:27:00,1.09,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
908,24.2027,82.70829,2026-09-06 20:27:00,0.53,0,5.0,2.656,5.51,4.0,234.5,730.0,,-1.1946686204620158,0.571,1,0,0,1,0,1,
909,24.20604,82.70895,2026-09-06 20:27:00,0.69,0,2.0,1.905,2.57,2.0,,,,-1.29193193855888,0.154,0,0,0,0,0,0,
910,24.76391,74.60693,2026-09-06 20:27:00,2.03,0,5.0,1.01,1.26,4.0,,,,3.6510158476855774,0.143,0,0,0,0,0,0,
911,13.39207,80.103,2026-09-06 20:29:00,0.59,0,5.0,1.882,4.03,5.0,,,,-0.9366328077870932,0.152,0,0,0,0,0,0,
912,13.39294,80.0768,2026-09-06 20:29:00,0.57,0,1.0,3.43,3.43,1.0,,,,,1.0,0,0,0,0,0,0,
913,14.36157,78.78092,2026-09-06 20:29:00,2.88,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
914,14.36213,78.77739,2026-09-06 20:29:00,2.88,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
915,14.5861,78.58088,2026-09-06 20:29:00,0.52,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
916,14.60554,78.52198,2026-09-06 20:29:00,1.9,0,1.0,0.67,0.67,1.0,,,,,1.0,0,0,0,0,0,0,
917,15.02173,78.0144,2026-09-06 20:29:00,2.19,0,7.0,1.43,2.22,7.0,,,,1.7895154516388052,0.14,0,0,0,0,0,0,
918,15.06937,76.86656,2026-09-06 20:29:00,0.28,0,3.0,1.5633333333333337,1.61,3.0,233.7,,,-28.460018931751048,0.333,1,0,0,0,0,1,
919,15.16716,76.37951,2026-09-06 20:29:00,2.15,0,10.0,1.606,5.97,7.0,252.1,,,0.3443050234315599,0.438,1,0,0,0,0,1,
920,15.17153,76.69308,2026-09-06 20:29:00,0.75,0,13.0,1.576153846153846,3.3,9.0,,,,-0.9271364713248256,0.17,0,0,0,0,0,0,
921,15.17216,76.66468,2026-09-06 20:29:00,1.17,0,8.0,1.7925,4.86,6.0,,,,-0.4892731476623168,0.107,0,0,0,0,0,0,
922,15.17275,76.66071,2026-09-06 20:29:00,0.93,0,8.0,1.7925,4.86,6.0,,,,-0.6779085780863425,0.107,0,0,0,0,0,0,
923,15.17334,76.65672,2026-09-06 20:29:00,0.93,0,8.0,1.7925,4.86,6.0,,,,-0.6779085780863425,0.107,0,0,0,0,0,0,
924,15.17665,77.10001,2026-09-06 20:29:00,0.27,0,17.0,1.2576470588235291,2.62,13.0,,,,-1.5210434744764547,0.224,0,0,0,0,0,0,
925,15.17682,76.65726,2026-09-06 20:29:00,1.6,0,29.0,2.530689655172414,8.44,16.0,,,,-0.5560970425980589,0.276,0,0,0,0,0,0,
926,15.17737,76.67767,2026-09-06 20:29:00,1.44,0,19.0,1.9936842105263155,3.51,15.0,,,,-0.6363662722292858,0.254,0,0,0,0,0,0,
927,15.17741,76.65328,2026-09-06 20:29:00,0.66,0,12.0,2.0075,2.93,10.0,,,,-2.543142228013992,0.172,0,0,0,0,0,0,
928,15.17796,76.6737,2026-09-06 20:29:00,1.44,0,31.0,2.076129032258065,5.17,16.0,,,,-0.6315673225242295,0.276,0,0,0,0,0,0,
929,15.18145,76.67422,2026-09-06 20:29:00,1.32,0,31.0,2.076129032258065,5.17,16.0,,,,-0.7507067971586175,0.276,0,0,0,0,0,0,
930,15.18263,76.66628,2026-09-06 20:29:00,4.01,0,31.0,2.076129032258065,5.17,16.0,,,,1.920003092562249,0.276,0,0,0,0,0,0,
931,15.18494,76.67477,2026-09-06 20:29:00,1.32,0,31.0,2.076129032258065,5.17,16.0,,,,-0.7507067971586175,0.276,0,0,0,0,0,0,
932,15.1873,76.65886,2026-09-06 20:29:00,0.98,0,2.0,2.32,2.82,2.0,,,,-1.8950461735799475,0.083,0,0,0,0,0,0,
933,15.22602,76.76505,2026-09-06 20:29:00,0.37,0,1.0,0.8,0.8,1.0,,,,,1.0,0,0,0,0,0,0,
934,15.2266,76.76109,2026-09-06 20:29:00,0.37,0,4.0,1.1,1.96,4.0,,,,-1.2730836942076595,0.333,0,0,0,0,0,0,
935,15.33194,76.28572,2026-09-06 20:29:00,1.32,0,7.0,1.0814285714285714,1.19,7.0,,,,2.7340335942434737,0.121,0,0,0,0,0,0,
936,15.33737,76.24843,2026-09-06 20:29:00,1.18,0,2.0,0.61,0.61,1.0,,,,,1.0,0,0,0,0,0,0,
937,15.65793,73.98854,2026-09-06 20:29:00,0.42,0,7.0,1.1214285714285714,1.8,5.0,,,,-1.6224159393844126,0.132,0,0,0,0,0,0,
938,16.54707,79.75684,2026-09-06 20:29:00,1.27,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
939,17.46283,80.65475,2026-09-06 20:29:00,0.92,0,4.0,2.03,2.91,3.0,,,,-1.310637695293476,0.167,0,0,0,0,0,0,
940,17.5851,80.31999,2026-09-06 20:29:00,0.85,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
941,18.49386,74.20312,2026-09-06 20:29:00,1.01,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
942,18.69176,73.03945,2026-09-06 20:29:00,1.97,0,10.0,3.393,8.31,5.0,,,,-0.6805660600586869,0.227,0,0,0,0,0,0,
948,8.08521,80.78294,2026-09-06 20:32:00,1.88,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
949,10.44463,77.50969,2026-09-06 20:32:00,0.44,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
950,10.61761,77.42153,2026-09-06 20:32:00,0.67,0,9.0,0.5588888888888888,0.78,8.0,,,,0.5448580048393126,0.157,0,0,0,0,0,0,
951,10.90913,77.41766,2026-09-06 20:32:00,0.84,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
952,11.72184,76.97085,2026-09-06 20:32:00,1.32,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
953,32.28823,70.73848,2026-09-06 22:05:00,0.79,0,13.0,2.246923076923077,3.53,12.0,,,,-1.5813811612598991,0.2,0,0,0,0,0,0,
954,32.65387,70.47578,2026-09-06 22:05:00,0.33,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
955,33.29656,71.18871,2026-09-06 22:05:00,1.15,0,11.0,1.3436363636363635,3.45,11.0,315.2,,,-0.1893356521249018,0.458,1,0,0,0,0,1,
956,33.2976,71.18477,2026-09-06 22:05:00,1.13,0,5.0,1.214,1.89,5.0,,,,-0.2064000438073611,0.119,0,0,0,0,0,0,
957,25.38699,68.58179,2026-09-06 22:08:00,1.79,0,32.0,1.7015625,3.33,26.0,625.3,294.2,,0.1097274710399808,0.448,1,0,0,1,0,1,
994,8.02418,80.36,2026-09-07 07:35:00,5.32,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
995,8.0528,81.32001,2026-09-07 07:35:00,5.47,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
996,8.06398,80.64025,2026-09-07 07:35:00,7.53,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
997,8.06511,80.64231,2026-09-07 07:35:00,9.1,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
998,8.06883,80.6097,2026-09-07 07:35:00,8.99,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
999,8.07863,80.78094,2026-09-07 07:35:00,3.64,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1000,8.13118,80.02525,2026-09-07 07:35:00,5.23,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1001,8.13301,80.09626,2026-09-07 07:35:00,6.31,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1002,8.19346,80.10268,2026-09-07 07:35:00,5.18,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1003,8.2227,80.97877,2026-09-07 07:35:00,5.01,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1004,8.25063,80.33293,2026-09-07 07:35:00,3.86,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1005,8.26096,80.12309,2026-09-07 07:35:00,3.68,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1006,8.33283,80.27589,2026-09-07 07:35:00,3.14,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1007,8.33792,80.27499,2026-09-07 07:35:00,3.14,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1008,8.38897,80.20666,2026-09-07 07:35:00,3.5,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1009,8.3895,80.2097,2026-09-07 07:35:00,9.34,2,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1010,8.43057,80.38477,2026-09-07 07:35:00,1.88,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1011,8.43337,80.38214,2026-09-07 07:35:00,2.14,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1012,8.45209,80.22456,2026-09-07 07:35:00,2.13,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1013,8.46254,81.11243,2026-09-07 07:35:00,6.74,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1014,8.46348,81.11768,2026-09-07 07:35:00,6.74,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1015,8.46363,81.11488,2026-09-07 07:35:00,11.4,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1016,8.46464,80.49741,2026-09-07 07:35:00,5.87,0,1.0,2.89,2.89,1.0,,,,,1.0,0,0,0,0,0,0,
1017,8.48152,80.33078,2026-09-07 07:35:00,3.22,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1018,8.50991,80.16398,2026-09-07 07:35:00,1.9,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1019,8.51254,80.16476,2026-09-07 07:35:00,2.89,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1020,8.53558,80.43092,2026-09-07 07:35:00,4.6,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1021,8.55963,80.74296,2026-09-07 07:35:00,6.87,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1022,8.60144,80.83746,2026-09-07 07:35:00,9.32,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1023,8.94231,80.89068,2026-09-07 07:37:00,4.81,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1024,8.94396,80.88758,2026-09-07 07:37:00,10.05,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1025,8.9743,80.81862,2026-09-07 07:37:00,8.32,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1026,9.17599,77.52721,2026-09-07 07:37:00,2.66,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1027,9.265,80.71633,2026-09-07 07:37:00,7.59,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1028,9.55967,78.24466,2026-09-07 07:37:00,2.76,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1029,10.1291,79.13102,2026-09-07 07:37:00,5.25,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1030,10.65692,77.37951,2026-09-07 07:37:00,4.96,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1031,10.76486,79.56414,2026-09-07 07:37:00,4.29,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1032,12.62981,79.35361,2026-09-07 07:37:00,2.88,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1033,13.29172,78.11819,2026-09-07 07:37:00,2.95,1,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1034,13.33688,77.90711,2026-09-07 07:37:00,4.79,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1035,13.39129,78.55532,2026-09-07 07:37:00,2.84,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1036,13.39136,78.55396,2026-09-07 07:37:00,1.87,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1037,13.8661,79.33069,2026-09-07 07:37:00,4.15,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1038,14.0443,80.13178,2026-09-07 07:37:00,6.22,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1039,14.29615,77.58157,2026-09-07 07:37:00,4.19,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1040,14.47812,77.5274,2026-09-07 07:37:00,5.12,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1041,14.77676,79.65521,2026-09-07 07:37:00,4.63,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1042,14.89407,79.23284,2026-09-07 07:37:00,8.26,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1043,14.95541,79.63568,2026-09-07 07:37:00,7.63,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1044,14.95639,79.64087,2026-09-07 07:37:00,7.63,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1045,15.69215,80.01839,2026-09-07 07:37:00,4.75,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1046,15.78737,78.27644,2026-09-07 07:37:00,1.5,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1047,16.1232,79.9809,2026-09-07 07:37:00,3.29,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1048,16.42542,79.45825,2026-09-07 07:39:00,4.47,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1049,16.87874,80.85161,2026-09-07 07:39:00,3.28,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1050,16.90787,79.90573,2026-09-07 07:39:00,3.14,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1051,17.01457,79.93188,2026-09-07 07:39:00,4.75,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1052,17.60496,83.18684,2026-09-07 07:39:00,5.71,1,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1053,17.9126,83.45437,2026-09-07 07:39:00,5.26,1,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1054,19.10229,82.16896,2026-09-07 07:39:00,7.63,1,10.0,1.6350000000000002,2.41,5.0,49.6,,,11.633407711217677,0.085,1,0,0,0,0,1,
1055,20.76041,85.29862,2026-09-07 07:39:00,6.35,0,6.0,1.5516666666666667,2.27,4.0,,,,6.405088495370253,0.114,0,0,0,0,0,0,
1056,20.78744,85.25918,2026-09-07 07:39:00,7.26,0,17.0,3.313529411764706,9.07,9.0,,,,1.6186895410363888,0.15,0,0,0,0,0,0,
1057,20.79349,85.25431,2026-09-07 07:39:00,11.19,0,4.0,3.4075,6.05,3.0,,,,3.820635761283584,0.081,0,0,0,0,0,0,
1058,20.80732,85.25565,2026-09-07 07:39:00,7.38,0,2.0,1.515,1.63,2.0,,,,36.06244584051393,0.059,0,0,0,0,0,0,
1059,20.86327,84.98638,2026-09-07 07:39:00,3.53,0,13.0,2.730769230769231,5.16,8.0,,,,0.6732788402245895,0.216,0,0,0,0,0,0,
1060,20.86386,84.9901,2026-09-07 07:39:00,3.53,0,13.0,2.730769230769231,5.16,8.0,,,,0.6732788402245895,0.216,0,0,0,0,0,0,
1061,20.86444,84.99381,2026-09-07 07:39:00,8.19,0,13.0,2.730769230769231,5.16,8.0,,,,4.598902722881533,0.216,0,0,0,0,0,0,
1062,20.87168,84.99634,2026-09-07 07:39:00,8.12,0,3.0,1.653333333333333,1.86,3.0,1453.9,,,24.0942670262516,0.107,1,0,0,0,0,1,
1063,20.88653,84.98221,2026-09-07 07:39:00,6.25,0,3.0,2.03,3.33,3.0,,,,3.715502824694133,0.05,0,0,0,0,0,0,
1064,20.88985,84.98161,2026-09-07 07:39:00,3.52,0,3.0,2.03,3.33,3.0,,,,1.3118718504251796,0.05,0,0,0,0,0,0,
1065,20.96211,85.18645,2026-09-07 07:39:00,5.82,0,9.0,2.0677777777777777,8.4,6.0,,,,1.547282552430094,0.162,0,0,0,0,0,0,
1066,20.96409,86.00706,2026-09-07 07:39:00,8.78,0,2.0,1.66,2.12,2.0,,,,10.94478322184395,0.041,0,0,0,0,0,0,
1067,20.96852,86.01384,2026-09-07 07:39:00,5.93,0,14.0,2.7328571428571427,7.71,6.0,,,,1.7262003117034197,0.122,0,0,0,0,0,0,
1068,20.96964,86.0212,2026-09-07 07:39:00,4.31,0,4.0,0.89,1.01,2.0,1069.9,,,24.6817240078565,0.125,1,0,0,0,0,1,
1069,20.97015,86.00223,2026-09-07 07:39:00,5.31,0,9.0,1.3544444444444443,2.6,5.0,,,,6.657611170035419,0.102,0,0,0,0,0,0,
1070,20.9703,85.17357,2026-09-07 07:39:00,5.21,0,23.0,2.6769565217391302,8.43,8.0,,,,1.2837259911965675,0.211,0,0,0,0,0,0,
1071,20.97089,85.17728,2026-09-07 07:39:00,5.21,0,17.0,2.751176470588235,9.11,7.0,,,,1.1547131226734475,0.117,0,0,0,0,0,0,
1072,20.97402,86.00534,2026-09-07 07:39:00,4.11,0,14.0,2.7328571428571427,7.71,6.0,,,,0.7435465149607227,0.122,0,0,0,0,0,0,
1073,20.97693,85.17239,2026-09-07 07:39:00,3.85,0,7.0,1.6614285714285713,3.04,4.0,,,,2.734331194137069,0.222,0,0,0,0,0,0,
1074,21.236,94.84895,2026-09-07 07:39:00,12.41,2,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1075,21.23763,94.84933,2026-09-07 07:39:00,10.69,2,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1076,21.6799,84.03884,2026-09-07 07:39:00,3.63,1,6.0,3.2716666666666665,7.89,4.0,,,,0.1503054817722932,0.098,0,0,0,0,0,0,
1077,21.74611,83.84345,2026-09-07 07:39:00,12.68,1,27.0,4.3566666666666665,13.51,8.0,,,,2.677747663565994,0.216,0,0,0,0,0,0,
1078,21.74949,83.84281,2026-09-07 07:39:00,11.39,1,27.0,4.3566666666666665,13.51,8.0,,,,2.262734309220764,0.216,0,0,0,0,0,0,
1079,21.7569,83.84543,2026-09-07 07:39:00,7.87,1,2.0,2.905,2.94,1.0,988.0,741.3,,100.30814767403444,1.0,1,0,0,1,0,1,
1080,21.76431,83.84805,2026-09-07 07:39:00,5.12,1,2.0,2.905,2.94,1.0,988.0,741.3,,44.749757723662896,1.0,1,0,0,1,0,1,
1081,21.76809,84.01927,2026-09-07 07:39:00,7.95,1,2.0,1.45,1.45,1.0,,,,,1.0,0,0,0,0,0,0,
1082,21.80306,83.89296,2026-09-07 07:39:00,5.38,1,1.0,0.38,0.38,1.0,,,,,1.0,0,0,0,0,0,0,
1083,22.20925,84.86183,2026-09-07 07:39:00,3.47,0,2.0,1.58,1.66,1.0,1261.4,,,16.70539770553218,1.0,1,0,0,0,0,1,
1084,22.3571,82.30258,2026-09-07 07:39:00,10.02,1,19.0,2.906842105263158,7.52,6.0,,,,4.649983082684812,0.14,0,0,0,0,0,0,
1085,22.57151,85.89799,2026-09-07 07:39:00,4.01,0,6.0,2.64,4.4,5.0,,,,1.2745426873183885,0.139,0,0,0,0,0,0,
1086,22.57426,85.89369,2026-09-07 07:39:00,3.54,0,2.0,1.5699999999999998,1.65,2.0,260.7,,,17.41250448671873,0.667,1,0,0,0,0,1,
1087,22.57482,85.89742,2026-09-07 07:39:00,3.54,0,6.0,2.64,4.4,5.0,,,,0.8372908164865327,0.139,0,0,0,0,0,0,
1090,23.67601,86.39903,2026-09-07 07:39:00,4.45,0,34.0,2.769117647058824,9.1,11.0,,,,0.7497239196524984,0.268,0,0,0,0,0,0,
1091,23.67936,86.39845,2026-09-07 07:39:00,4.45,0,34.0,2.769117647058824,9.1,11.0,,,,0.7497239196524984,0.268,0,0,0,0,0,0,
1092,23.6855,86.39344,2026-09-07 07:39:00,8.43,0,10.0,2.427,5.68,8.0,,,,3.6838305281169568,0.229,0,0,0,0,0,0,
1093,23.71457,86.45176,2026-09-07 07:39:00,5.65,0,24.0,2.7245833333333334,8.89,10.0,,,,1.1429084833834666,0.294,0,0,0,0,0,0,
1094,23.73581,86.43229,2026-09-07 07:39:00,3.06,0,21.0,2.818095238095238,6.64,13.0,,,,0.1646744131931053,0.325,0,0,0,0,0,0,
1095,23.73637,86.43615,2026-09-07 07:39:00,3.06,0,6.0,4.711666666666667,8.6,6.0,,,,-0.5390499396553247,0.176,0,0,0,0,0,0,
1096,23.73973,86.43557,2026-09-07 07:39:00,3.06,0,6.0,4.711666666666667,8.6,6.0,,,,-0.5390499396553247,0.176,0,0,0,0,0,0,
1097,23.75722,86.40472,2026-09-07 07:39:00,2.85,0,38.0,2.205,7.66,16.0,,,,0.4399733290281897,0.356,0,0,0,0,0,0,
1098,23.76057,86.40414,2026-09-07 07:39:00,2.85,0,38.0,2.205,7.66,16.0,,,,0.4399733290281897,0.356,0,0,0,0,0,0,
1099,23.79465,86.35478,2026-09-07 07:39:00,1.86,0,6.0,1.45,3.37,5.0,,,,0.4096805736802473,0.227,0,0,0,0,0,0,
1100,23.80133,86.32993,2026-09-07 07:39:00,4.15,0,22.0,2.9740909090909096,6.95,14.0,,,,0.6274541181862873,0.333,0,0,0,0,0,0,
1101,23.80467,86.32935,2026-09-07 07:39:00,4.15,0,22.0,2.9740909090909096,6.95,14.0,,,,0.6274541181862873,0.333,0,0,0,0,0,0,
1102,25.97929,93.56585,2026-09-07 07:39:00,3.67,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1103,30.68413,73.86338,2026-09-07 07:44:00,5.51,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1104,31.25838,74.14626,2026-09-07 07:44:00,3.55,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1105,35.8244,68.37402,2026-09-07 07:44:00,1.06,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1106,35.82621,68.37363,2026-09-07 07:44:00,1.69,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1107,36.96354,81.34337,2026-09-07 07:44:00,3.38,0,1.0,2.44,2.44,1.0,,,,,1.0,0,0,0,0,0,0,
1108,36.9642,81.34764,2026-09-07 07:44:00,3.38,0,0.0,0.0,0.0,0.0,,,,,0.0,0,0,0,0,0,0,
1109,36.96814,81.35114,2026-09-07 07:44:00,2.94,0,1.0,4.89,4.89,1.0,,,,,1.0,0,0,0,0,0,0,
1110,36.97143,81.35034,2026-09-07 07:44:00,2.94,0,1.0,4.89,4.89,1.0,,,,,1.0,0,0,0,0,0,0,
1111,36.97208,81.35461,2026-09-07 07:44:00,2.94,1,1.0,4.89,4.89,1.0,,,,,1.0,0,0,0,0,0,0,
